,BATHS,B_ROOMS,CLASS_I,CLASS_II,CLASS_III,CLASS_IV,Class_type,EFFLUENT,FID,FID_,Field1,Island,NO_BATH,NO_STRUCT,N_FLUX,OSDS_QTY,OSDS_QTY_c,OSDS_QTY_calc,OSDS_TYP,P_FLUX,SOURCE,TMK,TTL_BDRMS,X,Y,commercial,type
119,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,119,29557,29557,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252023024,3.0,-157.082523476,21.1621744561, , 
120,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,120,29558,29558,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252023027,3.0,-157.080668205,21.1697845987, , 
121,0.0,0.0,0.0,0.0,0.0,2.0, ,600.0,121,29559,29559,Molokai,3.0,2.0,0.137396,2.0,2.0,2.0,Cesspool,0.037471,DWELDAT Database,252023028,3.0,-157.083187067,21.1662264014, , 
122,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,122,29560,29560,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,256009018,2.0,-156.869992609,21.0508127535, , 
123,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,123,29561,29561,Molokai,3.0,2.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,256010001,3.0,-156.870961608,21.0507421609, , 
124,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,124,29563,29563,Molokai,3.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254012011,2.0,-157.001004836,21.0841070392, , 
125,0.0,0.0,0.0,0.0,0.0,1.0, ,1000.0,125,29564,29564,Molokai,2.0,1.0,0.228992,1.0,1.0,1.0,Cesspool,0.062453,DWELDAT Database,254012012,5.0,-157.001109198,21.0839465996, , 
126,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,126,29566,29566,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012014,3.0,-157.001309595,21.0836403515, , 
127,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,127,29568,29568,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012016,3.0,-157.001507984,21.0833327554, , 
128,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,128,29569,29569,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254012017,4.0,-157.001607278,21.0831784621, , 
129,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,129,29570,29570,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254012018,2.0,-157.001707872,21.0830257393, , 
130,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,130,29571,29571,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012019,3.0,-157.001808891,21.0828721951, , 
131,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,131,29572,29572,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012022,3.0,-157.002109281,21.0824122548, , 
132,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,132,29573,29573,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012023,3.0,-157.002208741,21.0822582809, , 
133,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,133,29574,29574,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012024,3.0,-157.002272222,21.0818921903, , 
134,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,134,29576,29576,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012028,3.0,-157.003185115,21.081743146, , 
135,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,135,29577,29577,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254012029,4.0,-157.003411894,21.0818559566, , 
136,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,136,29578,29578,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254012030,2.0,-157.003094019,21.0822413757, , 
137,0.0,0.0,0.0,0.0,0.0,2.0, ,1400.0,137,29582,29582,Molokai,1.0,1.0,0.32059,2.0,2.0,2.0,Cesspool,0.087433,IWS Database,252001011,7.0,-157.095569959,21.1466725278, , 
138,0.0,0.0,0.0,0.0,0.0,1.0, ,1000.0,138,29586,29586,Molokai,0.0,0.0,0.228992,1.0,1.0,1.0,Cesspool,0.062453,IWS Database,252001031,5.0,-157.127550515,21.1436476215, , 
139,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,139,29587,29587,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252002008,3.0,-157.116190655,21.1521235698, , 
140,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,140,29589,29589,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252002021,3.0,-157.097117349,21.1640642179, , 
141,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,141,29590,29590,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252002023,3.0,-157.100895982,21.1649270927, , 
142,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,142,29591,29591,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004012,3.0,-157.075939066,21.1507961087, , 
143,0.0,0.0,0.0,0.0,0.0,1.0, ,1400.0,143,29592,29592,Molokai,2.0,1.0,0.32059,1.0,1.0,1.0,Cesspool,0.087433,DWELDAT Database,252004013,7.0,-157.078275125,21.1514856459, , 
144,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,144,29595,29595,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004019,3.0,-157.067018216,21.1577154099, , 
145,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,145,29596,29596,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004020,3.0,-157.068614912,21.1579758156, , 
146,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,146,29597,29597,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252004021,3.0,-157.072008008,21.1506626309, , 
147,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,147,29598,29598,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004022,3.0,-157.071942094,21.1585162769, , 
148,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,148,29599,29599,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004023,3.0,-157.073601082,21.1588881428, , 
149,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,149,29600,29600,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252004024,3.0,-157.075278769,21.1592330148, , 
150,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,150,29601,29601,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004025,3.0,-157.078674242,21.1524934085, , 
151,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,151,29602,29602,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252004027,4.0,-157.083414002,21.1577867549, , 
152,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,152,29603,29603,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252004028,4.0,-157.080809764,21.1585557199, , 
153,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,153,29604,29604,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004029,3.0,-157.081638043,21.1603030401, , 
154,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,154,29605,29605,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252004036,3.0,-157.082613293,21.1608799685, , 
155,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,155,29606,29606,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252004042,3.0,-157.090872442,21.1628113728, , 
156,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,156,29607,29607,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004043,3.0,-157.093018229,21.1632298578, , 
157,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,157,29608,29608,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252004044,4.0,-157.096741139,21.1579485639, , 
158,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,158,29609,29609,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252004054,2.0,-157.084168272,21.1612803251, , 
159,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,159,29610,29610,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252004055,0.0,-157.089338571,21.1600652637, , 
160,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,160,29611,29611,Molokai,4.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,252004056,6.0,-157.095752645,21.157786279, , 
161,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,161,29612,29612,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004057,3.0,-157.08719415,21.1585584481, , 
162,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,162,29613,29613,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252004059,2.0,-157.080863289,21.1594279356, , 
163,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,163,29615,29615,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252004079,3.0,-157.081813591,21.1537643134, , 
164,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,164,29616,29616,Molokai,3.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252004080,4.0,-157.081843049,21.1549692974, , 
165,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,165,29617,29617,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,254013024,3.0,-156.952576432,21.067071298, , 
166,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,166,29618,29618,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254013025,3.0,-156.952498912,21.0672245782, , 
167,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,167,29619,29619,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254013026,2.0,-156.952425664,21.0673829077, , 
168,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,168,29620,29620,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254013027,2.0,-156.952329247,21.0675333426, , 
169,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,169,29621,29621,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,254013029,3.0,-156.95223271,21.067768212, , 
170,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,170,29622,29622,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254013030,2.0,-156.951931,21.0678055276, , 
171,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,171,29623,29623,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254013031,3.0,-156.951665224,21.0678270137, , 
172,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,172,29624,29624,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254013032,2.0,-156.951616746,21.0676503669, , 
173,0.0,0.0,0.0,0.0,0.0,1.0, ,900.0,173,29625,29625,Molokai,1.0,1.0,0.206093,1.0,1.0,1.0,Cesspool,0.056207,Cesspool Database,254013034,0.0,-156.951865319,21.0673885653, , 
174,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,174,29626,29626,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254013035,2.0,-156.952049602,21.0672289882, , 
175,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,175,29627,29627,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,254013036,3.0,-156.951805964,21.0672170967, , 
176,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,176,29628,29628,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,254013037,3.0,-156.951558118,21.0672764062, , 
177,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,177,29630,29630,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254013038,3.0,-156.951561204,21.0670760234, , 
178,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,178,29631,29631,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,254013039,3.0,-156.95165104,21.0668144196, , 
179,0.0,0.0,0.0,0.0,0.0,1.0, ,900.0,179,29632,29632,Molokai,2.0,1.0,0.206093,1.0,1.0,1.0,Cesspool,0.056207,Cesspool Database,254013040,0.0,-156.951860116,21.0667738579, , 
180,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,180,29633,29633,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,254013041,3.0,-156.952072391,21.0668469317, , 
181,0.0,0.0,0.0,0.0,0.0,1.0, ,200.0,181,29635,29635,Molokai,1.0,1.0,0.045798,1.0,1.0,1.0,Cesspool,0.01249,DWELDAT Database,254013043,1.0,-156.952259768,21.06609142, , 
182,0.0,0.0,0.0,0.0,0.0,1.0, ,900.0,182,29636,29636,Molokai,2.0,1.0,0.206093,1.0,1.0,1.0,Cesspool,0.056207,Cesspool Database,254013044,0.0,-156.952078792,21.0660150268, , 
183,0.0,0.0,0.0,0.0,0.0,1.0, ,200.0,183,29637,29637,Molokai,3.0,1.0,0.045798,1.0,1.0,1.0,Cesspool,0.01249,DWELDAT Database,254013048,1.0,-156.953620571,21.0673702819, , 
184,0.0,0.0,0.0,0.0,0.0,1.0, ,1000.0,184,29640,29640,Molokai,3.0,1.0,0.228992,1.0,1.0,1.0,Cesspool,0.062453,DWELDAT Database,254014002,5.0,-156.945866006,21.0713405471, , 
185,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,185,29658,29658,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254014037,2.0,-156.939755122,21.0717305595, , 
186,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,186,29663,29663,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,257001005,4.0,-156.761974614,21.0967938711, , 
187,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,187,29664,29664,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,257001009,2.0,-156.762876653,21.0974721333, , 
188,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,188,29665,29665,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,257001011,3.0,-156.763632127,21.0984861862, , 
189,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,189,29668,29668,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252016066,2.0,-157.007417065,21.1612764598, , 
190,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,190,29670,29670,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252016073,3.0,-157.007691129,21.1611982061, , 
191,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,191,29671,29671,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252017001,3.0,-157.058916075,21.1751726242, , 
192,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,192,29672,29672,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,IWS Database,252017004,3.0,-157.061796356,21.1789376262, , 
193,0.0,0.0,0.0,0.0,0.0,2.0, ,800.0,193,29673,29673,Molokai,2.0,2.0,0.183194,2.0,2.0,2.0,Cesspool,0.049962,DWELDAT Database,252017005,4.0,-157.063266579,21.1802248204, , 
194,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,194,29674,29674,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252017006,3.0,-157.064831534,21.1805942245, , 
195,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,195,29675,29675,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252017026,3.0,-157.059411218,21.1763133173, , 
196,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,196,29676,29676,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,IWS Database,252017029,3.0,-157.059859231,21.1773198249, , 
197,0.0,0.0,1.0,0.0,0.0,0.0, ,800.0,197,29677,29677,Molokai,2.0,1.0,0.183194,1.0,1.0,0.0,Cesspool,0.049962,DWELDAT Database,252017031,4.0,-157.06028503,21.1772685875, , 
198,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,198,29678,29678,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,IWS Database,252017032,3.0,-157.060764562,21.1776528636, , 
199,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,199,29679,29679,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,IWS Database,252017034,2.0,-157.060909034,21.1768858353, , 
200,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,200,29680,29680,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252017035,3.0,-157.061070139,21.1764877772, , 
201,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,201,29681,29681,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252017037,0.0,-157.060310007,21.176369959, , 
202,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,202,29682,29682,Molokai,4.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,IWS Database,252017039,4.0,-157.059919803,21.1754701028, , 
203,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,203,29683,29683,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020011,3.0,-157.006974722,21.162155167, , 
204,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,204,29684,29684,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020012,3.0,-157.006874801,21.1618640181, , 
205,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,205,29685,29685,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020013,3.0,-157.006698746,21.161958312, , 
206,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,206,29686,29686,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020014,3.0,-157.006534057,21.1620439791, , 
207,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,207,29687,29687,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020015,3.0,-157.006761967,21.1622862252, , 
208,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,208,29688,29688,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020016,3.0,-157.006759795,21.1625659962, , 
209,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,209,29691,29691,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020020,3.0,-157.006076895,21.1623126506, , 
210,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,210,29693,29693,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020023,3.0,-157.005548697,21.1621847235, , 
211,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,211,29694,29694,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020024,3.0,-157.005563695,21.1619865085, , 
212,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,212,29695,29695,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020025,3.0,-157.005796198,21.1619118149, , 
213,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,213,29696,29696,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252020026,3.0,-157.005972775,21.1618125085, , 
214,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,214,29697,29697,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254006021,4.0,-156.97902929,21.0726430449, , 
215,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,215,29698,29698,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254006022,3.0,-156.978568792,21.0724489979, , 
216,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,216,29699,29699,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254006023,3.0,-156.977795338,21.072083138, , 
217,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,217,29700,29700,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254006024,3.0,-156.977434842,21.0718964806, , 
218,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,218,29701,29701,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254006028,3.0,-156.989233434,21.0768809196, , 
219,0.0,0.0,0.0,0.0,0.0,2.0, ,1000.0,219,29703,29703,Molokai,3.0,2.0,0.228992,2.0,2.0,2.0,Cesspool,0.062453,DWELDAT Database,254006033,5.0,-156.988884203,21.0768613984, , 
220,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,220,29704,29704,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252007008,3.0,-157.062104659,21.1646383223, , 
221,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,221,29705,29705,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252007010,3.0,-157.065198078,21.1651439997, , 
222,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,222,29706,29706,Molokai,3.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,252007011,6.0,-157.066564107,21.1664761205, , 
223,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,223,29707,29707,Molokai,5.0,2.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252007012,3.0,-157.068823722,21.1636952971, , 
224,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,224,29708,29708,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252007013,3.0,-157.046130394,21.162452757, , 
225,0.0,0.0,0.0,0.0,0.0,2.0, ,400.0,225,29709,29709,Molokai,2.0,2.0,0.091597,2.0,2.0,2.0,Cesspool,0.024981,DWELDAT Database,252007020,2.0,-157.061216842,21.1747965825, , 
226,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,226,29710,29710,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252007021,3.0,-157.063468542,21.1720112694, , 
227,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,227,29711,29711,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252007022,2.0,-157.064727358,21.173971073, , 
228,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,228,29712,29712,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252007023,4.0,-157.065861414,21.1758820617, , 
229,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,229,29713,29713,Molokai,3.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,252007028,6.0,-157.043286306,21.1644823846, , 
230,0.0,0.0,0.0,0.0,0.0,1.0, ,1600.0,230,29714,29714,Molokai,1.0,1.0,0.366388,1.0,1.0,1.0,Cesspool,0.099924,DWELDAT Database,252018001,8.0,-157.004063707,21.1616026188, , 
231,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,231,29716,29716,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252018004,3.0,-157.003111258,21.1616989029, , 
232,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,232,29717,29717,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252018005,3.0,-157.003338376,21.1619867207, , 
233,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,233,29718,29718,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252018008,2.0,-157.003686409,21.162390611, , 
234,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,234,29719,29719,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252018009,3.0,-157.003880619,21.1622941351, , 
235,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,235,29720,29720,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252018011,2.0,-157.004250982,21.1621026791, , 
236,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,236,29721,29721,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252018012,2.0,-157.00443839,21.1620105232, , 
237,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,237,29722,29722,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020028,3.0,-157.006312582,21.1616275315, , 
238,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,238,29723,29723,Molokai,3.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252020029,4.0,-157.006478592,21.1615383804, , 
