X,Y,objectid,island,tmk,bldgval,bldexem,pittcode,homeownr,gisacres,osds_qty,class_i,class_ii,class_iii,class_iv,effluent,n_flux,p_flux,commercial,source,no_struct,ttl_bdrms,no_bath,prmt_no,prmt_id,uic_no,inject,wwtp,class,type,ownr_typ,wwtp_ownr,contact,eng,op_drc,comments
-156.878180802357,21.0479723486788,562,Molokai,256011033,109600,0,500,N,0.40286179,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.761172137975,21.0952141366265,563,Molokai,257001001,69800,69800,500,Y,0.12398763,1,0,0,0,1,200,0.0457985,0.0124905, ,DWELDAT Database,1,1,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.761873775875,21.0961010980025,564,Molokai,257001003,27800,27800,500,Y,0.6271559,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.761993242105,21.0964082305966,565,Molokai,257001004,32200,0,500,N,0.82156617,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.987888927578,21.0791209242083,566,Molokai,254011046,106600,0,100,N,0.17889866,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.987063159882,21.0788300321153,567,Molokai,254011049,106900,106900,100,Y,0.19692368,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.002826274796,21.082443612951,568,Molokai,254012032,151800,151800,100,Y,0.28091692,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.00248018531,21.0828956090232,569,Molokai,254012035,152000,152000,100,Y,0.23146519,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.002371135547,21.0830436628759,570,Molokai,254012036,167000,167000,100,Y,0.21994026,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.002262813231,21.0831917035327,571,Molokai,254012037,99600,99600,100,Y,0.22107269,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.00215381003,21.0833398399464,572,Molokai,254012038,63000,63000,100,Y,0.20940119,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.002045186789,21.0834874668579,573,Molokai,254012039,151300,151300,100,Y,0.2084107,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.001934570306,21.0836358929715,574,Molokai,254012040,222200,222200,100,Y,0.20222242,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.00160804225,21.0840792077091,575,Molokai,254012043,108100,0,100,N,0.18622214,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001387109088,21.084378457814,576,Molokai,254012045,100200,100200,100,Y,0.185181,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001151517166,21.0846954053709,577,Molokai,254012047,123800,123800,100,Y,0.17928033,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001029392816,21.0848618655334,578,Molokai,254012048,236700,0,100,N,0.18709359,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,4,-9999,-9999, , , ,-9999, , , , , , , 
-157.000900165646,21.0850402464878,579,Molokai,254012049,88600,88600,100,Y,0.19004974,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.000762056693,21.085228576452,580,Molokai,254012050,87200,87200,100,Y,0.1942831,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.000616323127,21.0854278998037,581,Molokai,254012051,75200,75200,100,Y,0.1928386,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.000462889872,21.0856382129239,582,Molokai,254012052,172700,0,100,N,0.19483917,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.000300483808,21.0858612348159,583,Molokai,254012053,124500,124500,100,Y,0.19128876,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.000133976722,21.0860918848951,584,Molokai,254012054,101600,101600,100,Y,0.18256286,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.99994210496,21.0863549864302,585,Molokai,254012055,228100,228100,100,Y,0.19846697,1,0,1,0,0,600,0.081756,0.029523, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.952437801673,21.0661683613724,586,Molokai,254013001,66300,0,100,N,0.45811758,1,1,0,0,0,200,0.000757,0.001514, ,IWS Database,1,1,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.952868806213,21.0663130432934,587,Molokai,254013002,381600,0,999,N,1.53209961,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.953397337041,21.066415236566,588,Molokai,254013003,113200,113200,100,Y,0.51315272,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.953826726373,21.0665584841946,589,Molokai,254013004,109500,109500,100,Y,0.18509609,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.954185778985,21.0665492659838,590,Molokai,254013006,83700,0,100,N,0.20678645,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.954362037842,21.0666021920686,591,Molokai,254013007,95300,95300,100,Y,0.1573424,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.954538969231,21.0666196042544,592,Molokai,254013008,168300,0,100,N,0.14683762,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.954717181595,21.066629116679,593,Molokai,254013009,104700,0,100,N,0.14174564,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.803568103792,21.0710407564443,594,Molokai,257007026,0,0,500,N,0.81723016,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.798452989013,21.0733461579545,595,Molokai,257007028,195000,195000,500,Y,2.22000104,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.796381485628,21.0734619933388,596,Molokai,257007032,157200,0,500,N,0.25188736,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.795841643193,21.0737650035329,597,Molokai,257007034,141700,0,500,N,1.08079328,2,0,0,0,2,1200,0.274791,0.074943, ,DWELDAT Database,2,6,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.097322456243,21.1691755112613,598,Molokai,252024010,390100,300200,500,Y,40.00016502,2,0,0,0,2,1000,0.2289925,0.0624525, ,DWELDAT Database,2,5,4,-9999,-9999, , , ,-9999, , , , , , , 
-157.098879349401,21.1695113181031,599,Molokai,252024011,96200,96200,500,Y,39.97227729,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.087241256132,21.1631810771737,600,Molokai,252024014,32300,32300,500,Y,5.00410862,1,0,0,0,1,600,0.1373955,0.0374715, ,TMK Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.086647147325,21.1719965891103,601,Molokai,252025002,95600,0,500,N,3.76001508,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.087259064991,21.1762073404095,602,Molokai,252025004,321300,0,500,N,39.87214981,2,0,0,0,2,1400,0.3205895,0.0874335, ,DWELDAT Database,2,7,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.756700155744,21.0981155267347,603,Molokai,257003082,140100,0,500,N,0.15099525,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.7590162201,21.0975473405952,604,Molokai,257003083,684300,0,500,N,2.39929125,2,2,0,0,0,1000,0.003785,0.00757, ,IWS Database,2,5,4,-9999,-9999, , , ,-9999, , , , , , , 
-156.762410283784,21.095444232609,605,Molokai,257003086,110700,110700,500,Y,0.43370732,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.77030699101,21.0900178929806,606,Molokai,257004001,233800,0,500,N,0.82149754,2,0,0,0,2,800,0.183194,0.049962, ,DWELDAT Database,2,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.770760196863,21.0889802119728,607,Molokai,257004004,151800,0,500,N,1.50367371,1,1,0,0,0,200,0.000757,0.001514, ,IWS Database,2,1,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.774121754435,21.0901875169184,608,Molokai,257004007,325300,114600,500,Y,23.92408157,2,0,0,0,2,1200,0.274791,0.074943, ,DWELDAT Database,2,6,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.772786631156,21.0878386709836,609,Molokai,257004008,181900,181900,500,Y,6.67723482,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.773633262454,21.0872455129165,610,Molokai,257004009,30600,0,500,N,2.67093997,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.775353733274,21.0894429953393,611,Molokai,257004010,5600,5600,500,Y,4.27310271,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.77447845278,21.0881738155868,612,Molokai,257004011,113700,0,500,N,0.26820481,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.774658904156,21.0865907749823,613,Molokai,257004019,112300,0,500,N,8.33956133,1,0,0,0,1,900,0.20609325,0.05620725,small business,Cesspool Database,3,0,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.79187523404,21.0761394932725,614,Molokai,257006006,0,0,500,N,0.24789866,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,0,2,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.791579761954,21.0764514661671,615,Molokai,257006008,14200,0,500,N,0.38143675,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.791308033223,21.07665890367,616,Molokai,257006009,18100,0,500,N,0.73034393,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.790526565417,21.0770485276751,617,Molokai,257006011,0,0,500,N,0.34041314,1,0,1,0,0,400,0.054504,0.019682, ,IWS Database,0,2,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.78955399344,21.077637346305,618,Molokai,257006014,107500,0,500,N,0.1479046,1,0,0,0,1,900,0.20609325,0.05620725,small business,Cesspool Database,1,0,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.788854963672,21.0770595496473,619,Molokai,257006015,310400,0,500,N,0.40685228,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.786030991265,21.0802625954961,620,Molokai,257006019,0,0,500,N,0.43657106,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.785817403549,21.0805796782279,621,Molokai,257006020,128100,0,500,N,0.65831521,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.785271642769,21.0807445637996,622,Molokai,257006021,67700,0,500,N,1.68151976,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.793438681214,21.0765080121235,623,Molokai,257006035,167400,167400,500,Y,2.48460009,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.00011289223,21.1615050811549,624,Molokai,252019008,90700,90700,500,Y,5.22969181,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.006965313559,21.1612011191984,625,Molokai,252020001,251900,251900,100,Y,0.18121328,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.007066479415,21.1613616289565,626,Molokai,252020002,0,0,100,N,0.17974062,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.007235418026,21.1616735747892,627,Molokai,252020004,151500,151500,100,Y,0.18431146,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.007307499303,21.1619042445358,628,Molokai,252020005,122800,122800,100,Y,0.17571882,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.007440954885,21.1621151441809,629,Molokai,252020006,131500,131500,100,Y,0.17417205,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.007558346624,21.1623519119196,630,Molokai,252020007,93700,93700,100,Y,0.24726776,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.007392430398,21.1624779006555,631,Molokai,252020008,116600,116600,100,Y,0.20370989,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.007151817349,21.1625649055322,632,Molokai,252020009,114100,114100,100,Y,0.21743118,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.089751537698,21.1727116441588,633,Molokai,252025005,166500,166500,500,Y,4.19001624,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.091019439263,21.17272579471,634,Molokai,252025007,0,0,500,N,1.05000314,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.090357303046,21.1769888036811,635,Molokai,252025008,105900,105900,500,Y,38.82515772,1,0,0,0,1,600,0.1373955,0.0374715, ,TMK Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.09193262069,21.1772109721782,636,Molokai,252025009,91700,91700,500,Y,39.87516283,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.093633554457,21.177576139915,637,Molokai,252025010,116400,116400,500,Y,39.87567931,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.096749477666,21.1782454434841,638,Molokai,252025012,25700,0,500,N,39.88771456,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.085074930303,21.1717102192675,639,Molokai,252025013,78900,0,500,N,3.75767655,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.099190066122,21.1748362483049,640,Molokai,252026001,71100,71100,500,Y,4.87491182,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.097787231618,21.1807130063131,641,Molokai,252026002,242100,242100,500,Y,19.9875318,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.100379627768,21.1767808398663,642,Molokai,252026004,100900,100900,500,Y,19.69925483,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.100509904649,21.182991468807,643,Molokai,252026005,226400,226400,500,Y,5.00001889,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.106239989992,21.1802815029576,644,Molokai,252026009,201900,0,500,N,39.8751584,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,2,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.107797940593,21.1806157764368,645,Molokai,252026010,65700,0,500,N,39.87515886,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.10935589839,21.1809500369513,646,Molokai,252026011,183800,183800,500,Y,39.87515886,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,2,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.110913862463,21.1812842808774,647,Molokai,252026012,107400,88800,500,Y,39.8751584,2,0,0,0,2,600,0.1373955,0.0374715, ,DWELDAT Database,2,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.100766541243,21.1660056728958,648,Molokai,252027001,104300,0,500,N,1.00336511,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.101055503803,21.1660680860471,649,Molokai,252027002,104900,104900,500,Y,1.00003695,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.101344059751,21.1661300145662,650,Molokai,252027003,103000,0,500,N,1.00003692,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.101632615967,21.1661919435133,651,Molokai,252027004,191900,191900,500,Y,1.00003695,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.101920976696,21.1662545751703,652,Molokai,252027005,104300,104300,500,Y,0.99978801,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.100109368679,21.1736816000875,653,Molokai,252027010,104300,104300,500,Y,0.99986872,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.099820650919,21.1736203333274,654,Molokai,252027011,157900,157900,500,Y,1.00003695,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.099532081568,21.1735584003091,655,Molokai,252027012,105000,105000,500,Y,1.00003695,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.099243511501,21.173496469514,656,Molokai,252027013,127000,0,500,N,1.00003695,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.098955125631,21.17343386022,657,Molokai,252027014,91200,91200,500,Y,0.99983516,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.101998682439,21.1701579180094,658,Molokai,252027015,109700,83500,500,Y,39.81207063,2,0,0,0,2,600,0.1373955,0.0374715, ,DWELDAT Database,2,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.104074034052,21.1683674916377,659,Molokai,252027017,255700,255700,500,Y,19.92717578,1,0,0,0,1,600,0.1373955,0.0374715, ,IWS Database,2,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.105254660556,21.1708778565735,660,Molokai,252027018,558500,62900,500,Y,40.00015941,3,0,0,0,3,1800,0.4121865,0.1124145, ,DWELDAT Database,3,9,7,-9999,-9999, , , ,-9999, , , , , , , 
-157.106812510322,21.1712121409518,661,Molokai,252027019,58400,58400,500,Y,40.00015894,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.108370367293,21.1715464114698,662,Molokai,252027020,131700,131700,500,Y,40.00016196,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.109928231477,21.1718806672235,663,Molokai,252027021,36200,36200,500,Y,40.00016196,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.111388736025,21.1721940192376,664,Molokai,252027022,480300,480300,500,Y,35.00032073,3,0,0,0,3,1800,0.4121865,0.1124145, ,DWELDAT Database,3,9,6,-9999,-9999, , , ,-9999, , , , , , , 
-157.113281102342,21.1763618704743,665,Molokai,252027024,154900,0,500,N,5.5151438,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,Cesspool Database,1,0,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.113976411812,21.1735017646539,666,Molokai,252027031,0,0,500,N,5.52384292,1,0,0,0,1,800,0.183194,0.049962, ,IWS Database,1,4,4,-9999,-9999, , , ,-9999, , , , , , , 
-156.971553726606,21.0706670962923,667,Molokai,254017040,741800,0,100,N,0.56067792,2,0,0,0,2,1200,0.274791,0.074943, ,DWELDAT Database,2,6,4,-9999,-9999, , , ,-9999, , , , , , , 
-156.962946154497,21.0687444101846,668,Molokai,254017051,204200,0,100,N,0.28452804,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,2,3,4,-9999,-9999, , , ,-9999, , , , , , , 
-156.963463246018,21.0688852776934,669,Molokai,254017052,139200,139200,100,Y,0.2666105,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.964779783953,21.0691683196526,670,Molokai,254017056,77200,0,100,N,0.18182679,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.960472793156,21.067969200694,671,Molokai,254018002,283300,283300,100,Y,0.19939027,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.960949179788,21.0681206615146,672,Molokai,254018009,283400,283400,100,Y,0.19102493,1,1,0,0,0,1000,0.003785,0.00757, ,IWS Database,1,5,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.960245448598,21.0676951576301,673,Molokai,254018013,13200,13200,100,Y,0.68660971,1,0,0,0,1,200,0.0457985,0.0124905, ,DWELDAT Database,1,1,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.764092555559,21.0928864699538,674,Molokai,257003055,150400,0,500,N,1.33612173,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,2,2,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.764176492597,21.0946070324719,675,Molokai,257003057,52200,0,500,N,5.98679991,1,0,0,0,1,900,0.20609325,0.05620725,small business,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.766000901629,21.0917753171239,676,Molokai,257003061,78400,-1,1000,N,4.70506497,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.773927974304,21.0995373915219,677,Molokai,257003062,366300,0,999,N,205.0400317,2,2,0,0,0,1200,0.004542,0.009084, ,IWS Database,2,6,4,-9999,-9999, , , ,-9999, , , , , , , 
-156.768179974962,21.0902991770583,678,Molokai,257003063,86600,-1,1000,N,1.20842405,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.755724679106,21.0989841588476,679,Molokai,257003068,226700,0,600,N,0.35170068,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.762098747245,21.0951573145355,680,Molokai,257003076,157900,157900,500,Y,0.48510245,1,0,1,0,0,600,0.081756,0.029523, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.758015631392,21.1008030712927,681,Molokai,257003079,132700,0,500,N,6.88445615,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
