,TMK,EFFLUENT,X,Y,Uid,Grid_ID,Flikr_X,Flikr_Y,Flikr_ID
1202,257004056,1600.0,-156.77925697,21.0844114302,-156.77925_21.08441, ,0.0,0.0,flk_1921
1203,257011061,600.0,-156.826548374,21.0627894002,-156.82654_21.06278, ,0.0,0.0,flk_1825
1204,257011062,900.0,-156.826796613,21.0626689801,-156.82679_21.06266, ,0.0,0.0,flk_1825
1205,257011063,400.0,-156.827323438,21.0620491714,-156.82732_21.06204, ,0.0,0.0,flk_1825
1206,257011065,600.0,-156.82823361,21.0655649945,-156.82823_21.06556,149_290,-156.825584575,21.0622820703,flk_1825
1207,257011066,600.0,-156.824366269,21.0643631796,-156.82436_21.06436, ,0.0,0.0,flk_1833
1208,257011067,600.0,-156.824594228,21.0641709248,-156.82459_21.06417, ,0.0,0.0,flk_1833
1209,257011068,600.0,-156.824837408,21.0641907307,-156.82483_21.06419, ,0.0,0.0,flk_1833
1210,257011069,600.0,-156.824973907,21.0644355985,-156.82497_21.06443, ,0.0,0.0,flk_1833
1211,257011070,600.0,-156.825060936,21.0646642751,-156.82506_21.06466, ,0.0,0.0,flk_1833
1212,257011071,600.0,-156.824764976,21.0646217391,-156.82476_21.06462, ,0.0,0.0,flk_1833
1213,257011072,600.0,-156.82484161,21.0648156787,-156.82484_21.06481, ,0.0,0.0,flk_1833
1214,257011073,600.0,-156.824660962,21.0649380373,-156.82466_21.06493, ,0.0,0.0,flk_1833
1215,257011074,600.0,-156.824499186,21.0647740875,-156.82449_21.06477, ,0.0,0.0,flk_1833
1216,257011075,600.0,-156.82442731,21.0650943816,-156.82442_21.06509, ,0.0,0.0,flk_1833
1217,257011076,600.0,-156.824317954,21.064894251,-156.82431_21.06489, ,0.0,0.0,flk_1833
1218,257011077,600.0,-156.824237545,21.0652174944,-156.82423_21.06521, ,0.0,0.0,flk_1833
1219,257011078,600.0,-156.824075334,21.0650554088,-156.82407_21.06505, ,0.0,0.0,flk_1833
1220,257011079,600.0,-156.823999514,21.0653957509,-156.82399_21.06539,149_297,0.0,0.0,flk_1833
1221,257011080,600.0,-156.823924529,21.0651970649,-156.82392_21.06519, ,0.0,0.0,flk_1833
1222,257011081,600.0,-156.823785374,21.0655239826,-156.82378_21.06552, ,0.0,0.0,flk_1833
1223,254016030,600.0,-156.966751453,21.0748099252,-156.96675_21.07480,129_187,-156.967380224,21.0708125553,flk_1854
1224,254016032,600.0,-156.966543674,21.0759035894,-156.96654_21.07590,127_187,-156.969785334,21.070841343,flk_1853
1225,254016034,200.0,-156.967283828,21.0768204218,-156.96728_21.07682,126_186,-156.969785334,21.070841343,flk_1853
1226,254016036,600.0,-156.967627498,21.0779099204,-156.96762_21.07790,125_186,-156.969785334,21.070841343,flk_1853
1227,254016038,600.0,-156.96773027,21.0790399367,-156.96773_21.07903,123_186,-156.969785334,21.070841343,flk_1853
1228,254016039,400.0,-156.966261015,21.0785664673,-156.96626_21.07856,124_188,-156.969785334,21.070841343,flk_1853
1229,254016040,600.0,-156.966242541,21.0780086903,-156.96624_21.07800,124_188,-156.969785334,21.070841343,flk_1853
1230,254016041,600.0,-156.966078573,21.0774694291,-156.96607_21.07746,125_188,-156.969785334,21.070841343,flk_1853
1231,257011082,600.0,-156.823644912,21.0653198287,-156.82364_21.06531, ,0.0,0.0,flk_1833
1232,252032049,600.0,-157.035407688,21.0986121859,-157.03540_21.09861,113_104,-157.034427882,21.0941812922,flk_2022
1233,252032059,800.0,-157.035621619,21.1016841254,-157.03562_21.10168,112_104,-157.039209412,21.0964945503,flk_2039
1234,252032060,400.0,-157.035009573,21.1016844216,-157.03500_21.10168,112_104,-157.039209412,21.0964945503,flk_2039
1235,254009057,600.0,-156.999621796,21.0818393057,-156.99962_21.08183,121_150,-157.000931371,21.0802425282,flk_1885
1236,254010002,1000.0,-156.999347314,21.0809805132,-156.99934_21.08098,122_150,-156.998526064,21.0802141696,flk_1886
1237,254010004,600.0,-156.99908963,21.0813659205,-156.99908_21.08136,122_151,-156.998526064,21.0802141696,flk_1886
1238,254010006,800.0,-156.998777738,21.0820057017,-156.99877_21.08200,121_151,-156.998526064,21.0802141696,flk_1886
1239,254010007,600.0,-156.998642306,21.0822030975,-156.99864_21.08220,121_152,-156.998526064,21.0802141696,flk_1886
1240,254010009,600.0,-156.99839299,21.082577787,-156.99839_21.08257,121_152,-156.998526064,21.0802141696,flk_1886
1241,254011044,600.0,-156.988702248,21.0788112456,-156.98870_21.07881,124_164,-156.991340506,21.0778713934,flk_1878
1242,254014045,600.0,-156.939497513,21.0679724318,-156.93949_21.06797,147_226,0.0,0.0,flk_1824
1243,254014046,600.0,-156.936950925,21.0667388657,-156.93695_21.06673,150_229,-156.938643689,21.0614347465,flk_1811
1244,254014048,600.0,-156.935617354,21.066555825,-156.93561_21.06655,150_230,-156.936238777,21.06140553,flk_1812
1245,254014052,800.0,-156.935486903,21.0684323248,-156.93548_21.06843,146_231,-156.936238777,21.06140553,flk_1812
1246,254014053,400.0,-156.935448098,21.0689905307,-156.93544_21.06899,144_231,-156.936238777,21.06140553,flk_1812
1247,254014055,600.0,-156.935043968,21.0700358609,-156.93504_21.07003,141_231,-156.936238777,21.06140553,flk_1812
1248,254014067,400.0,-156.934188401,21.0668812507,-156.93418_21.06688,149_232,-156.936238777,21.06140553,flk_1812
1249,254014068,400.0,-156.93436188,21.0663354548,-156.93436_21.06633,150_232,-156.93383387,21.0613762796,flk_1813
1250,254014071,800.0,-156.935671726,21.0652065314,-156.93567_21.06520,152_230,-156.936238777,21.06140553,flk_1812
1251,254014073,800.0,-156.936884384,21.0653724502,-156.93688_21.06537,152_229,-156.936238777,21.06140553,flk_1812
1252,254014076,600.0,-156.940036885,21.0667346712,-156.94003_21.06673,150_225,-156.941017531,21.0637213586,flk_1824
1253,254014077,200.0,-156.940565273,21.0670059956,-156.94056_21.06700,149_224,-156.941017531,21.0637213586,flk_1824
1254,254014078,600.0,-156.941075769,21.0673051082,-156.94107_21.06730,149_223,-156.941017531,21.0637213586,flk_1824
1255,254014079,600.0,-156.941571841,21.0676079315,-156.94157_21.06760,148_221,-156.943422487,21.0637505105,flk_1823
1256,254014081,800.0,-156.942624401,21.0681339647,-156.94262_21.06813,147_219,0.0,0.0,flk_1823
1257,254014082,600.0,-156.943179483,21.0683673236,-156.94317_21.06836,146_218,-156.943422487,21.0637505105,flk_1823
1258,254014083,600.0,-156.94365259,21.0687464876,-156.94365_21.06874,145_217,0.0,0.0,flk_1823
1259,254015003,600.0,-156.959009842,21.0689773317,-156.95900_21.06897,145_194,-156.960195715,21.0684685328,flk_1843
1260,254015004,800.0,-156.959493153,21.0693173795,-156.95949_21.06931,144_194,-156.960195715,21.0684685328,flk_1843
1261,254015008,600.0,-156.961972341,21.0710728684,-156.96197_21.07107,139_192,-156.962600776,21.0684974193,flk_1842
1262,254015010,600.0,-156.96291362,21.0717974467,-156.96291_21.07179,137_191,-156.962600776,21.0684974193,flk_1842
1263,254015013,800.0,-156.962347175,21.0741188413,-156.96234_21.07411,130_192,-156.962600776,21.0684974193,flk_1842
1264,254015014,800.0,-156.961807127,21.0744087738,-156.96180_21.07440,129_192,-156.962600776,21.0684974193,flk_1842
1265,254015017,400.0,-156.960077852,21.0752222829,-156.96007_21.07522,128_193,-156.962600776,21.0684974193,flk_1842
1266,254015021,400.0,-156.959009165,21.0772534855,-156.95900_21.07725,125_194,-156.962600776,21.0684974193,flk_1842
1267,254015023,600.0,-156.957664211,21.0767602866,-156.95766_21.07676,126_195,-156.960195715,21.0684685328,flk_1843
1268,254015025,600.0,-156.95820154,21.0757648858,-156.95820_21.07576,127_195,-156.960195715,21.0684685328,flk_1843
1269,254015026,800.0,-156.958467529,21.0752658699,-156.95846_21.07526,128_195,-156.960195715,21.0684685328,flk_1843
1270,254015028,600.0,-156.959107533,21.0743047036,-156.95910_21.07430,129_194,-156.960195715,21.0684685328,flk_1843
1271,254015030,600.0,-156.960162403,21.0737721029,-156.96016_21.07377,130_193,-156.962600776,21.0684974193,flk_1842
1272,254015034,600.0,-156.962202405,21.0728981784,-156.96220_21.07289,133_192,0.0,0.0,flk_1842
1273,254015036,400.0,-156.961258713,21.0719875953,-156.96125_21.07198,136_193,-156.962600776,21.0684974193,flk_1842
1274,254015039,600.0,-156.959738163,21.0710982812,-156.95973_21.07109,139_194,-156.960195715,21.0684685328,flk_1843
1275,254015042,600.0,-156.956750322,21.0690069932,-156.95675_21.06900,145_196,-156.957821486,21.0661821601,flk_1829
1276,254016016,600.0,-156.969655337,21.0772800068,-156.96965_21.07728,125_182,-156.972190448,21.0708700967,flk_1852
1277,254016017,600.0,-156.969736508,21.0767277583,-156.96973_21.07672,126_182,-156.972190448,21.0708700967,flk_1852
1278,254016024,800.0,-156.968663818,21.0717008106,-156.96866_21.07170,137_184,-156.969785334,21.070841343,flk_1853
1279,254016026,600.0,-156.967466105,21.0726270651,-156.96746_21.07262,134_186,-156.967380224,21.0708125553,flk_1854
1280,254016029,600.0,-156.966997171,21.0743017505,-156.96699_21.07430,129_187,-156.967380224,21.0708125553,flk_1854
1281,254016043,600.0,-156.965368287,21.076547002,-156.96536_21.07654,126_189,-156.967380224,21.0708125553,flk_1854
1282,254016044,1000.0,-156.965116915,21.0760196855,-156.96511_21.07601,127_189,-156.967380224,21.0708125553,flk_1854
1283,254016045,600.0,-156.965040902,21.0754395099,-156.96504_21.07543,128_189,-156.967380224,21.0708125553,flk_1854
1284,254016046,600.0,-156.965139219,21.0748660137,-156.96513_21.07486,128_189,-156.967380224,21.0708125553,flk_1854
1285,254016047,400.0,-156.965416076,21.0743606102,-156.96541_21.07436,129_189,-156.967380224,21.0708125553,flk_1854
1286,254016048,800.0,-156.965658788,21.0738535323,-156.96565_21.07385,130_188,-156.967380224,21.0708125553,flk_1854
1287,254016049,200.0,-156.965901677,21.0733529623,-156.96590_21.07335,131_188,-156.967380224,21.0708125553,flk_1854
1288,254018028,600.0,-156.956491735,21.0667007305,-156.95649_21.06670, ,0.0,0.0,flk_1830
1289,255001011,600.0,-156.906405494,21.0682233787,-156.90640_21.06822,145_245,-156.9098481,21.0565671323,flk_1785
1290,255001018,600.0,-156.911930749,21.05762792,-156.91193_21.05762, ,0.0,0.0,flk_1784
1291,255001028,400.0,-156.911039122,21.05740408,-156.91103_21.05740,160_244,0.0,0.0,flk_1784
1292,255002004,1000.0,-156.879371588,21.0485274241,-156.87937_21.04852,165_255,0.0,0.0,flk_1748
1293,255002018,600.0,-156.881817393,21.05436032,-156.88181_21.05436,162_254,-156.883491426,21.0494674206,flk_1755
1294,256001030,1200.0,-156.832824112,21.0599074553,-156.83282_21.05990, ,0.0,0.0,flk_1816
1295,256001024,600.0,-156.830953107,21.0610356752,-156.83095_21.06103, ,0.0,0.0,flk_1817
1296,256001027,600.0,-156.83161959,21.0608170955,-156.83161_21.06081, ,0.0,0.0,flk_1816
1297,256001028,600.0,-156.831884072,21.0606427418,-156.83188_21.06064, ,0.0,0.0,flk_1816
1298,256001029,600.0,-156.832329685,21.0603870097,-156.83232_21.06038, ,0.0,0.0,flk_1816
1299,256001032,600.0,-156.832177322,21.0605962422,-156.83217_21.06059, ,0.0,0.0,flk_1816
1300,256001043,600.0,-156.829853016,21.0617815138,-156.82985_21.06178, ,0.0,0.0,flk_1817
1301,256001051,400.0,-156.829265632,21.0619651948,-156.82926_21.06196, ,0.0,0.0,flk_1817
1302,256001060,600.0,-156.830229702,21.0617460669,-156.83022_21.06174, ,0.0,0.0,flk_1817
1303,256002001,600.0,-156.829464569,21.0632582314,-156.82946_21.06325,153_288,-156.828022104,21.0600555899,flk_1818
1304,256002002,600.0,-156.829362925,21.0631640135,-156.82936_21.06316,153_288,-156.828022104,21.0600555899,flk_1818
1305,256002003,1400.0,-156.83011881,21.0631104918,-156.83011_21.06311,153_287,-156.830426825,21.0600863367,flk_1817
1306,256002005,1000.0,-156.83213092,21.0616568617,-156.83213_21.06165,155_283,0.0,0.0,flk_1816
1307,256002007,11000.0,-156.83367231,21.0603904808,-156.83367_21.06039,156_280,0.0,0.0,flk_1816
1308,256002008,5760.0,-156.835986625,21.0591632364,-156.83598_21.05916, ,0.0,0.0,flk_1808
1309,256002009,600.0,-156.834358906,21.0599552229,-156.83435_21.05995, ,0.0,0.0,flk_1816
1310,256002014,600.0,-156.834066747,21.0613840017,-156.83406_21.06138,155_280,-156.83283155,21.0601170495,flk_1816
1311,256002015,600.0,-156.833530878,21.0613983611,-156.83353_21.06139,155_281,-156.83283155,21.0601170495,flk_1816
1312,256002018,600.0,-156.832188589,21.0628403848,-156.83218_21.06284,154_283,-156.83283155,21.0601170495,flk_1816
1313,256002021,600.0,-156.834311404,21.062700576,-156.83431_21.06270,154_279,-156.83283155,21.0601170495,flk_1816
1314,256002031,800.0,-156.83165367,21.0619070341,-156.83165_21.06190,155_284,0.0,0.0,flk_1816
1315,257004020,600.0,-156.77492406,21.0852396514,-156.77492_21.08523, ,0.0,0.0,flk_1953
1316,257004024,400.0,-156.775531335,21.0847778337,-156.77553_21.08477, ,0.0,0.0,flk_1953
1317,257004027,600.0,-156.77942375,21.0855422694,-156.77942_21.08554,117_321,-156.779593402,21.0820054037,flk_1921
1318,257004028,400.0,-156.7788467,21.0848132971,-156.77884_21.08481,117_322,-156.774716186,21.0864567298,flk_1987
1319,257004060,400.0,-156.771273417,21.0881161551,-156.77127_21.08811, ,0.0,0.0,flk_2013
1320,257004063,200.0,-156.782136811,21.0850137195,-156.78213_21.08501,117_320,-156.781998398,21.0820368673,flk_1920
1321,257004064,400.0,-156.781467882,21.0852006043,-156.78146_21.08520,117_321,-156.779593402,21.0820054037,flk_1921
1322,257005003,800.0,-156.804132611,21.077954898,-156.80413_21.07795,123_312,-156.801404546,21.071001249,flk_1861
1323,257005004,900.0,-156.800641238,21.0776275701,-156.80064_21.07762,123_314,-156.794156705,21.0731648385,flk_1871
1324,257005014,1000.0,-156.795773058,21.0939114398,-156.79577_21.09391,113_315,-156.786841834,21.0798424953,flk_1899
1325,257005015,200.0,-156.7867382,21.086737848,-156.78673_21.08673,117_319,-156.784403398,21.0820682969,flk_1919
1326,252012030,600.0,-157.021086479,21.1520358093,-157.02108_21.15203,67_122,-157.068018787,21.1013411208,flk_2081
1327,252004049,800.0,-157.082676824,21.1591545144,-157.08267_21.15915,59_85,-157.102897868,21.1965689513,flk_2467
1328,257001058,400.0,-156.759979654,21.0964261176,-156.75997_21.09642, ,0.0,0.0,flk_2060
1329,257001060,600.0,-156.759359594,21.0968026148,-156.75935_21.09680, ,0.0,0.0,flk_2060
1330,252032026,600.0,-157.035372157,21.1040469434,-157.03537_21.10404,111_104,-157.039209412,21.0964945503,flk_2039
1331,252032024,800.0,-157.034420633,21.1043949063,-157.03442_21.10439,110_104,-157.039209412,21.0964945503,flk_2039
1332,252032022,400.0,-157.033550028,21.1044730522,-157.03355_21.10447,110_105,-157.039209412,21.0964945503,flk_2039
1333,256002032,1400.0,-156.8311165,21.0621311905,-156.83111_21.06213,154_285,-156.830426825,21.0600863367,flk_1817
1334,256002037,600.0,-156.832683805,21.0633620697,-156.83268_21.06336,153_282,-156.83283155,21.0601170495,flk_1816
1335,256003002,200.0,-156.83348503,21.058391152,-156.83348_21.05839, ,0.0,0.0,flk_1809
1336,256003003,600.0,-156.833485738,21.0581703715,-156.83348_21.05817, ,0.0,0.0,flk_1809
1337,256003006,600.0,-156.834281327,21.0574354335,-156.83428_21.05743, ,0.0,0.0,flk_1808
1338,256003007,600.0,-156.834782889,21.057246938,-156.83478_21.05724, ,0.0,0.0,flk_1808
1339,257007065,600.0,-156.797914452,21.0732470053,-156.79791_21.07324,128_315,0.0,0.0,flk_1862
1340,256003013,600.0,-156.835928748,21.0569182665,-156.83592_21.05691, ,0.0,0.0,flk_1808
1341,256003016,200.0,-156.835215645,21.0566511746,-156.83521_21.05665, ,0.0,0.0,flk_1799
1342,256003017,600.0,-156.835725259,21.0574446767,-156.83572_21.05744, ,0.0,0.0,flk_1808
1343,256003020,800.0,-156.835067749,21.0579522296,-156.83506_21.05795, ,0.0,0.0,flk_1808
1344,256003021,800.0,-156.834686862,21.0580159929,-156.83468_21.05801, ,0.0,0.0,flk_1808
1345,256003022,400.0,-156.834284527,21.0577241843,-156.83428_21.05772, ,0.0,0.0,flk_1808
1346,256003034,400.0,-156.833462543,21.059256376,-156.83346_21.05925, ,0.0,0.0,flk_1816
1347,256003037,400.0,-156.835170849,21.056108758,-156.83517_21.05610, ,0.0,0.0,flk_1799
1348,256003038,400.0,-156.834294,21.0585173735,-156.83429_21.05851, ,0.0,0.0,flk_1808
1349,256003039,600.0,-156.834133983,21.0586107496,-156.83413_21.05861, ,0.0,0.0,flk_1808
1350,256003040,1200.0,-156.83560031,21.0570963122,-156.83560_21.05709, ,0.0,0.0,flk_1808
1351,256007054,400.0,-156.877696205,21.0551305128,-156.87769_21.05513,161_256,-156.873872914,21.0493472922,flk_1756
1352,256007055,1800.0,-156.877847858,21.0550659719,-156.87784_21.05506,161_256,-156.873872914,21.0493472922,flk_1756
1353,256007058,900.0,-156.878330435,21.0550719767,-156.87833_21.05507,161_256,-156.873872914,21.0493472922,flk_1756
1354,256008001,900.0,-156.863853727,21.0523710711,-156.86385_21.05237, ,0.0,0.0,flk_1764
1355,256008002,800.0,-156.86770616,21.0540609232,-156.86770_21.05406,162_260,0.0,0.0,flk_1763
1356,256008005,400.0,-156.872101333,21.0526089833,-156.87210_21.05260,162_258,-156.871436195,21.0515745073,flk_1762
1357,256008009,900.0,-156.87376963,21.0515115122,-156.87376_21.05151,163_257,-156.873872914,21.0493472922,flk_1756
1358,256008010,900.0,-156.874019248,21.0515213055,-156.87401_21.05152,163_257,-156.873872914,21.0493472922,flk_1756
1359,256008011,400.0,-156.874288045,21.0514910686,-156.87428_21.05149,163_257,-156.873872914,21.0493472922,flk_1756
1360,256008013,1000.0,-156.873484059,21.0499517549,-156.87348_21.04995, ,0.0,0.0,flk_1756
1361,256008016,600.0,-156.877541124,21.0471804038,-156.87754_21.04718,165_256,0.0,0.0,flk_1748
1362,256008018,400.0,-156.867324379,21.0541498807,-156.86732_21.05414,162_260,0.0,0.0,flk_1763
1363,256008019,600.0,-156.86697857,21.0542857894,-156.86697_21.05428,161_260,-156.8666269,21.0515141641,flk_1763
1364,256008021,900.0,-156.870247309,21.0522248614,-156.87024_21.05222,163_259,0.0,0.0,flk_1762
1365,256009003,400.0,-156.867537936,21.0518781809,-156.86753_21.05187, ,0.0,0.0,flk_1763
1366,257001035,600.0,-156.761516326,21.0964725042,-156.76151_21.09647,112_328,0.0,0.0,flk_2059
1367,257001039,200.0,-156.761288182,21.0999140583,-156.76128_21.09991,111_328,-156.762555702,21.0953271529,flk_2059
1368,257001051,200.0,-156.760617603,21.0976944712,-156.76061_21.09769, ,0.0,0.0,flk_2060
1369,257001063,400.0,-156.759220574,21.0961966649,-156.75922_21.09619, ,0.0,0.0,flk_2060
1370,257001066,400.0,-156.758166876,21.096904576,-156.75816_21.09690, ,0.0,0.0,flk_2084
1371,257001067,600.0,-156.757782162,21.0971472142,-156.75778_21.09714, ,0.0,0.0,flk_2084
1372,257001068,800.0,-156.757322782,21.0975882293,-156.75732_21.09758, ,0.0,0.0,flk_2084
1373,257001078,600.0,-156.757534748,21.0973913742,-156.75753_21.09739, ,0.0,0.0,flk_2084
1374,257003003,600.0,-156.756317482,21.0984433595,-156.75631_21.09844, ,0.0,0.0,flk_2085
1375,257003005,400.0,-156.756425219,21.0983491085,-156.75642_21.09834, ,0.0,0.0,flk_2085
1376,257003007,400.0,-156.756994306,21.0986189267,-156.75699_21.09861, ,0.0,0.0,flk_2084
1377,257003008,400.0,-156.756609746,21.0981906157,-156.75660_21.09819, ,0.0,0.0,flk_2084
1378,257003011,600.0,-156.757187035,21.0984851171,-156.75718_21.09848, ,0.0,0.0,flk_2084
1379,257003013,200.0,-156.757289458,21.0984220819,-156.75728_21.09842, ,0.0,0.0,flk_2084
1380,256003041,400.0,-156.83557121,21.0568090472,-156.83557_21.05680, ,0.0,0.0,flk_1808
1381,256003042,1000.0,-156.834831668,21.0576000807,-156.83483_21.05760, ,0.0,0.0,flk_1808
1382,256004002,600.0,-156.8462524,21.0635480321,-156.84625_21.06354,153_268,-156.847324952,21.0557860233,flk_1796
1383,256004005,400.0,-156.84255483,21.0592329063,-156.84255_21.05923,158_271,-156.840110929,21.0556944164,flk_1797
1384,256004007,600.0,-156.842982019,21.0584243515,-156.84298_21.05842,158_270,-156.840110929,21.0556944164,flk_1797
1385,256004010,1200.0,-156.843170678,21.0565352132,-156.84317_21.05653,160_270,-156.844952783,21.0534982299,flk_1777
1386,256004011,400.0,-156.842090648,21.0555828023,-156.84209_21.05558,160_271,-156.840110929,21.0556944164,flk_1797
1387,256004014,600.0,-156.841005941,21.0557491029,-156.84100_21.05574,160_272,0.0,0.0,flk_1797
1388,256004016,800.0,-156.840820075,21.0564472396,-156.84082_21.05644,160_272,0.0,0.0,flk_1797
1389,256004017,400.0,-156.841021019,21.0568792073,-156.84102_21.05687,159_272,-156.840110929,21.0556944164,flk_1797
1390,256004019,800.0,-156.84090986,21.0595361757,-156.84090_21.05953,157_272,-156.840110929,21.0556944164,flk_1797
1391,256004024,200.0,-156.839683917,21.0559986765,-156.83968_21.05599,160_273,0.0,0.0,flk_1797
1392,256004036,600.0,-156.83658127,21.0568068895,-156.83658_21.05680, ,0.0,0.0,flk_1798
1393,256004052,900.0,-156.841427683,21.0549065691,-156.84142_21.05490, ,0.0,0.0,flk_1797
1394,256004053,800.0,-156.841457459,21.055378173,-156.84145_21.05537, ,0.0,0.0,flk_1797
1395,256004059,600.0,-156.842549924,21.0583957942,-156.84254_21.05839,158_271,-156.840110929,21.0556944164,flk_1797
1396,256006008,200.0,-156.849993999,21.0540219266,-156.84999_21.05402,161_267,0.0,0.0,flk_1795
1397,256007027,600.0,-156.872469428,21.0541969535,-156.87246_21.05419,162_258,-156.871436195,21.0515745073,flk_1762
1398,256007037,600.0,-156.874465913,21.0554370862,-156.87446_21.05543,161_257,-156.871436195,21.0515745073,flk_1762
1399,256007039,800.0,-156.875010073,21.0557994415,-156.87501_21.05579,161_257,-156.871436195,21.0515745073,flk_1762
1400,256007044,1000.0,-156.875976559,21.0556072127,-156.87597_21.05560,161_257,-156.871436195,21.0515745073,flk_1762
1401,256007045,200.0,-156.876127256,21.0555434832,-156.87612_21.05554,161_257,-156.871436195,21.0515745073,flk_1762
1402,256007047,600.0,-156.876446952,21.055485828,-156.87644_21.05548,161_256,-156.873872914,21.0493472922,flk_1756
1403,256007049,600.0,-156.876839256,21.0554313857,-156.87683_21.05543,161_256,-156.873872914,21.0493472922,flk_1756
1404,257005032,800.0,-156.809763225,21.0716235964,-156.80976_21.07162,131_310,-156.808685283,21.066580097,flk_1845
1405,257006002,200.0,-156.792377446,21.075546146,-156.79237_21.07554, ,0.0,0.0,flk_1872
1406,257006003,900.0,-156.792218532,21.0758116222,-156.79221_21.07581,124_317,0.0,0.0,flk_1872
1407,257006004,400.0,-156.792122338,21.0759454722,-156.79212_21.07594,124_317,0.0,0.0,flk_1879
1408,257003021,900.0,-156.756059585,21.0986425333,-156.75605_21.09864, ,0.0,0.0,flk_2091
1409,257003041,600.0,-156.761944291,21.0954758517,-156.76194_21.09547, ,0.0,0.0,flk_2059
1410,257003043,400.0,-156.762894035,21.0956767679,-156.76289_21.09567, ,0.0,0.0,flk_2059
1411,257006050,800.0,-156.785765927,21.0821546073,-156.78576_21.08215,119_319,0.0,0.0,flk_1919
1412,257006053,600.0,-156.783913008,21.082850827,-156.78391_21.08285, ,0.0,0.0,flk_1919
1413,257006055,800.0,-156.782473724,21.0844074844,-156.78247_21.08440,118_320,0.0,0.0,flk_1920
1414,257006060,200.0,-156.788081476,21.0785858958,-156.78808_21.07858, ,0.0,0.0,flk_1887
1415,257006061,200.0,-156.782254655,21.0835398198,-156.78225_21.08353,118_320,0.0,0.0,flk_1920
1416,257006069,400.0,-156.790832926,21.0775450827,-156.79083_21.07754,123_317,0.0,0.0,flk_1887
1417,257006070,600.0,-156.784116557,21.083321221,-156.78411_21.08332,118_320,0.0,0.0,flk_1919
1418,257007001,1200.0,-156.79344517,21.0734416217,-156.79344_21.07344, ,0.0,0.0,flk_1871
1419,257007005,800.0,-156.794506549,21.0728357946,-156.79450_21.07283, ,0.0,0.0,flk_1871
1420,257007008,600.0,-156.794954196,21.0720806976,-156.79495_21.07208, ,0.0,0.0,flk_1871
1421,257007009,400.0,-156.795124522,21.0724739167,-156.79512_21.07247, ,0.0,0.0,flk_1871
1422,257007010,200.0,-156.795190633,21.072711226,-156.79519_21.07271, ,0.0,0.0,flk_1871
1423,257007011,800.0,-156.795210885,21.0717656725,-156.79521_21.07176, ,0.0,0.0,flk_1864
1424,257007014,600.0,-156.795560949,21.0730136011,-156.79556_21.07301,128_315,0.0,0.0,flk_1871
1425,257007015,600.0,-156.795823642,21.0720371016,-156.79582_21.07203, ,0.0,0.0,flk_1863
1426,257007016,1400.0,-156.796294718,21.072837055,-156.79629_21.07283,128_315,0.0,0.0,flk_1863
1427,257007017,400.0,-156.796524075,21.0713850058,-156.79652_21.07138, ,0.0,0.0,flk_1863
1428,257008075,400.0,-156.804370213,21.0716577864,-156.80437_21.07165,131_312,-156.801404546,21.071001249,flk_1861
1429,257008076,900.0,-156.80970906,21.0699970389,-156.80970_21.06999,136_310,-156.808685283,21.066580097,flk_1845
1430,257008078,200.0,-156.81078865,21.0695165136,-156.81078_21.06951,138_309,0.0,0.0,flk_1844
1431,257008080,600.0,-156.810546603,21.0692038331,-156.81054_21.06920,139_309,-156.811090078,21.0666111267,flk_1844
1432,257008084,600.0,-156.811435515,21.069382901,-156.81143_21.06938,139_309,-156.811090078,21.0666111267,flk_1844
1433,257008086,600.0,-156.803781946,21.0692555412,-156.80378_21.06925,139_312,0.0,0.0,flk_1855
1434,257008087,600.0,-156.804314324,21.068943115,-156.80431_21.06894, ,0.0,0.0,flk_1847
1435,257008090,600.0,-156.812611929,21.0691573896,-156.81261_21.06915,139_308,-156.811090078,21.0666111267,flk_1844
1436,257008091,400.0,-156.812868745,21.0689975605,-156.81286_21.06899,140_308,-156.811090078,21.0666111267,flk_1844
1437,257009001,800.0,-156.819936646,21.0648670296,-156.81993_21.06486, ,0.0,0.0,flk_1834
1438,257010004,400.0,-156.823216756,21.0634905601,-156.82321_21.06349, ,0.0,0.0,flk_1833
1439,257010012,1000.0,-156.825636279,21.0612027933,-156.82563_21.06120, ,0.0,0.0,flk_1825
1440,257010030,600.0,-156.823058554,21.0636847914,-156.82305_21.06368, ,0.0,0.0,flk_1833
1441,257010034,600.0,-156.824749505,21.0636715418,-156.82474_21.06367, ,0.0,0.0,flk_1825
1442,257010036,900.0,-156.824641579,21.0637458434,-156.82464_21.06374, ,0.0,0.0,flk_1833
1443,256006034,600.0,-156.844651425,21.0554107071,-156.84465_21.05541, ,0.0,0.0,flk_1777
1444,257011019,600.0,-156.827741078,21.0652198283,-156.82774_21.06521,150_291,-156.825584575,21.0622820703,flk_1825
1445,257011020,400.0,-156.828191354,21.0663019603,-156.82819_21.06630,148_290,-156.825584575,21.0622820703,flk_1825
1446,257011051,1600.0,-156.827599577,21.0618093966,-156.82759_21.06180, ,0.0,0.0,flk_1818
1447,257011055,1000.0,-156.826641898,21.0624618845,-156.82664_21.06246, ,0.0,0.0,flk_1825
1448,257011083,600.0,-156.8234932,21.065141967,-156.82349_21.06514, ,0.0,0.0,flk_1833
1449,257011084,600.0,-156.823441266,21.0649366218,-156.82344_21.06493, ,0.0,0.0,flk_1833
1450,257011085,600.0,-156.82368224,21.0647912628,-156.82368_21.06479, ,0.0,0.0,flk_1833
